X_Translation,Y_Translation,Z_Translation,Axis_X,Axis_Y,Axis_Z,Angle_Rotated,Percent_Volume_Intersection
0,0,18,-0,-0,-1,2.82743338823081,0
4.59007355460729,6.93688685346223,13.5,-0,-0,-1,2.82743338823081,0
-10.566604023207,-2.63759222913967,9,-0,-0,-1,2.82743338823081,0
10.7031103269471,-5.80568221807646,4.5,-0,-0,-1,2.82743338823081,0
-4.10067186861532,11.8882788785107,1.10218211923262e-15,-0,-0,-1,2.82743338823081,0
-4.84772532105271,-11.1696945302777,-4.5,-0,-0,-1,2.82743338823081,0
9.94565651686334,4.43778433444511,-9,-0,-0,-1,2.82743338823081,0
-7.89065905821817,2.63185753440453,-13.5,-0,-0,-1,2.82743338823081,0
7.48101274799586e-16,-1.3461667258913e-15,-18,-0,-0,-1,2.82743338823081,0
0,0,0,-0,-0,-1,2.82743338823081,0
-12.3851662981329,-3.24217468924332,5.9754474646252,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
-13.3382372605616,6.84880188632037,9.07353744774625,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
-5.73942071237496,-8.97531917055699,-7.73814491196536,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
2.08419084959571,-2.2699979505872,12.4568192631065,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
-8.41367318616747,10.7148340622323,-4.31254267420347,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
9.9297662279834,-13.029806744546,-6.29890209224609,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
4.46537354363491,10.5978214592066,7.08511470000364,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
6.56616462463006,1.77544972719433,-12.5446554231003,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
12.3851662981329,3.24217468924332,-5.9754474646252,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
0,0,0,-0.638580180375856,0.584991754840305,0.5,3.45575191894877,0
12.3732527729397,1.08589845157643,1.96726328616693,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
7.63682930814909,9.48299136483253,7.0250018870085,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
7.54945856035461,-14.9858204764717,0.983631643083466,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
3.25153320330948,13.1859342819055,-7.63190002691185,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
-1.81464835444958,-1.73896843146091,12.3732527729397,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
-0.660381044333414,-10.7028461428055,-10.0359751608867,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
-7.82424313388027,14.7224957956089,0.889998020757757,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
-9.09741972960851,-10.8826678520065,2.93409263295078,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
-12.3732527729397,-1.08589845157643,-1.96726328616693,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
0,0,0,0.0874257247169608,-0.996171040864828,5.35522526531885e-17,3.45575191894877,0
-12.7605685824885,1.03534071666533,5.9754474646252,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
-12.8816126570941,-0.821670960559975,-3.00754004792187,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
-5.5455450107097,-6.80307361186332,13.7135923765906,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
0.280614249784218,14.6688194545576,-5.22806735087258,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
-6.25019200460667,-13.4946175874707,-2.14697839549477,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
8.64408924279069,4.60026229926641,8.2937564642042,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
4.59910470439468,4.75964038714374,-14.0387002914812,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
7.85090213302694,-10.0399977154607,1.27946084632297,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
12.7605685824885,-1.03534071666532,-5.9754474646252,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
0,0,0,-0.526923510257362,-0.687278411081026,0.5,2.82743338823081,0
2.19837978514125e-15,-1.15586172974983e-15,18,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
-6.50903529015931,-5.17896071098276,13.5,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
10.8644984344171,-0.756760939148917,8.99999999999999,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
-8.38520835174292,8.82897488873717,4.5,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
0.226290494506276,-12.5736023906991,-8.61261850584174e-16,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
8.0620861876289,9.12498125977989,-4.5,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
-10.8302322159107,-1.14720682525986,-9,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
6.69117401027702,-4.94139300386395,-13.5,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
-2.49387798182562e-15,2.66731837385509e-15,-18,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
0,0,0,-1.20592621786877e-16,-2.13311368001269e-17,-1,3.45575191894877,0
0,0,18,-0,-0,-1,1.41371669411541,0
-1.33458752418024,10.857180021309,13.5,-0,-0,-1,1.41371669411541,0
-8.31388744417029,-11.6623246363013,9,-0,-0,-1,1.41371669411541,0
15.6616313753449,3.33563758655362,4.5,-0,-0,-1,1.41371669411541,0
-14.2542212421546,8.38597423810298,1.10218211923262e-15,-0,-0,-1,1.41371669411541,0
4.69209503978438,-15.310043095421,-4.5,-0,-0,-1,1.41371669411541,0
6.15543063056142,12.9321774697519,-9,-0,-0,-1,1.41371669411541,0
-10.1384777452446,-4.10740196279696,-13.5,-0,-0,-1,1.41371669411541,0
1.89783627479694e-15,-7.07227876314375e-16,-18,-0,-0,-1,1.41371669411541,0
0,0,0,-0,-0,-1,1.41371669411541,0
-8.01511314100767,-5.2721372891109,13.9317288983969,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
-11.7295390080099,6.10153470907157,12.0023933630225,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
-5.77280791010907,-15.6466598413994,0.0245728548793062,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
9.27737414103256,5.41397237073512,12.6535492657289,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
-15.1440159782702,4.76979972706466,-5.95267756591691,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
12.3468979122519,-12.2248108620393,-4.15366922627492,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
3.47961321933003,16.3689305670695,-0.925961800167484,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
-0.459712218572232,-2.26237558132775,-16.7936378008198,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
8.01511314100767,5.2721372891109,-13.9317288983969,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
0,0,0,0.638580180375856,-0.584991754840305,-0.5,1.41371669411541,0
10.6994846201763,0.939005611129598,12.5756385311958,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
1.65988432358222,8.95844414810606,14.2305779383987,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
6.71257448397289,-15.0592668966951,6.28781926559791,-0.0874257247169608,0.996171040864828,-7.72792689817394e-17,1.41371669411541,0
9.7448334646125,13.7557977469751,-3.88088605951117,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
-12.3419410574972,-2.66286217672829,10.6994846201763,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
7.87833145253158,-9.95347369814965,-11.3970010338867,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
-8.58146274634471,14.6560408690211,-4.66764127844665,-0.0874257247169608,0.996171040864828,-7.72792689817394e-17,1.41371669411541,0
-11.5937763895549,-11.1017525083507,-5.61868092129201,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
-10.6994846201763,-0.939005611129597,-12.5756385311958,-0.0874257247169608,0.996171040864828,-6.32284928032413e-17,1.41371669411541,0
0,0,0,-0.0874257247169608,0.996171040864828,-7.72792689817394e-17,1.41371669411541,0
-8.81090115196399,3.79545664561025,13.9317288983969,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
-14.997898896927,6.03279618886567,4.1840725862026,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
-0.400973626647368,-10.6065013594112,13.9071560435176,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
3.47596232320776,16.901800147519,1.20869954107857,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
-13.2731955842364,-9.85931761547155,-4.55122341583485,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
15.4769490275083,-2.82359482321045,5.29003193546686,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
-1.60893059473735,9.11354633064307,-14.5963286770328,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
4.31445034616165,-13.968452061792,-7.84730205476072,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
8.81090115196399,-3.79545664561025,-13.9317288983969,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
0,0,0,-0.526923510257362,-0.687278411081026,0.5,1.41371669411541,0
8.83247391776118e-16,-1.17953052015598e-15,18,1.20592621786877e-16,2.13311368001269e-17,1,1.41371669411541,0
