X_Translation,Y_Translation,Z_Translation,Quat_1,Quat_2,Quat_3,Quat_4,Intersection
0,0,0.9,0.156434465040231,0,0,0.987688340595138,0
0.208186167856888,0.314627614067219,0.72,0.156434465040231,0,0,0.987688340595138,0
-0.4880505341775,-0.1218251666805,0.54,0.156434465040231,0,0,0.987688340595138,0
0.506563636972291,-0.274775033579705,0.36,0.156434465040231,0,0,0.987688340595138,0
-0.200891073613855,0.582404343445157,0.18,0.156434465040231,0,0,0.987688340595138,0
-0.250335459139002,-0.576800545306527,5.51091059616309e-17,0.156434465040231,0,0,0.987688340595138,0
0.5626112933141,0.251038991706365,-0.18,0.156434465040231,0,0,0.987688340595138,0
-0.546680895761498,0.182340438714864,-0.36,0.156434465040231,0,0,0.987688340595138,0
0.244348419583653,-0.439691420196763,-0.54,0.156434465040231,0,0,0.987688340595138,0
0.0876242751032768,0.366952316293537,-0.72,0.156434465040231,0,0,0.987688340595138,0
-6.37804506198848e-17,-4.31463213595157e-17,-0.9,0.156434465040231,0,0,0.987688340595138,0
0,0,0,0.156434465040231,0,0,0.987688340595138,0.000203462787788502
-0.606402940959867,-0.0722528664871847,0.454646202393526,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
-0.557871579472093,0.34573742275977,0.602718889631403,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
-0.493199924667156,-0.32815766299769,-0.212334631331778,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
0.0871188642639872,-0.164131668937016,0.636403033420357,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
-0.48261053197029,0.547563209262634,-0.0315368496116174,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
0.184144598545671,-0.698365279192563,-0.311619185564644,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
0.21653226694285,0.461534115940064,0.481808499712395,0.156434465040231,-0.542835795485666,0.497282055331543,0.658458893730092,0
