X_Translation,Y_Translation,Z_Translation,Quat_1,Quat_2,Quat_3,Quat_4,Intersection
0,0,0.3,0.891006524188368,0,0,0.453990499739547,0
-0.0607520313425435,0.162421589444241,0.24,0.891006524188368,0,0,0.453990499739547,1.65371084837277e-06
-0.0865567334081129,-0.214402710283677,0.18,0.891006524188368,0,0,0.453990499739547,0
0.239039969451642,0.1141355235711,0.12,0.891006524188368,0,0,0.453990499739547,0
-0.270851172412249,0.0826470073010158,0.06,0.891006524188368,0,0,0.453990499739547,0
0.146857089594024,-0.248928036872268,1.83697019872103e-17,0.891006524188368,0,0,0.453990499739547,0.000177208510051793
0.0586511952488365,0.277039568850349,-0.06,0.891006524188368,0,0,0.453990499739547,0
-0.215505533345242,-0.154027237311698,-0.12,0.891006524188368,0,0,0.453990499739547,0
0.229522429918926,-0.0279292756687502,-0.18,0.891006524188368,0,0,0.453990499739547,0
-0.11278255650235,0.131725764293221,-0.24,0.891006524188368,0,0,0.453990499739547,0.000455809945842169
-1.18732122396486e-18,-3.53747394920012e-17,-0.3,0.891006524188368,0,0,0.453990499739547,0
0,0,0,0.891006524188368,0,0,0.453990499739547,0.000432184296731167
-0.0816281604283389,-0.0578552249509185,0.27639894855569,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
-0.154222658653723,0.10635244480885,0.233784812133339,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
-0.0904119737627925,-0.255461103710233,0.100536840790743,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
0.173182050847924,0.116660682687062,0.201542686163843,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
-0.290087005604068,0.0383813017548292,-0.00818168925108039,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
0.187468803094668,-0.22772300128472,-0.00375179496761913,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,2.76898535224406e-06
0.0192054577978825,0.290665227805211,0.0136028153856881,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
-0.143139425186668,-0.153154204644418,-0.202143926316387,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,7.95672784369065e-05
0.272913261801177,0.0337722660776524,-0.104189221361502,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
-0.0673010115261917,0.162737847529029,-0.229351480414836,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0.000178221279036077
0.0816281604283389,0.0578552249509185,-0.27639894855569,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0
0,0,0,0.891006524188368,-0.249514228264107,0.228575472173178,0.302660333159698,0.000176475923530028
0.124401416074572,-0.00248439952363921,0.262238317689104,0.891006524188368,0.0374205136672034,-0.426387452551739,0.151330166579849,5.15058324672467e-06
0.00185553626623415,0.138376007858409,0.254022074894544,0.891006524188368,0.0374205136672034,-0.426387452551739,0.151330166579849,0
