0, +1.47922, +1.47922, 0, +1.05797, +1.05797, 0, +0.766717, +0.766717, 0, +1.03484, +1.03484, -0.633387, -1.01987, +0.4225, +0.4225, 0, +1.47922, +1.47922, 0, +1.07422, +1.07422, 0, +0.732967, +0.732967, 0, +1.06422, +1.06422, -0.633387, -1.01987, +0.401875, +0.401875
0, +1.08109, +1.08109, 0, +1.07859, +1.07859, 0, +0.867342, +0.867342, 0, +1.04922, +1.04922, -0.633387, -1.01987, +0.313125, +0.313125, 0, +1.48015, +1.48015, 0, +1.09328, +1.09328, 0, +0.67328, +0.67328, 0, +1.13265, +1.13265, -0.633387, -1.01987, +0.3, +0.3
0, +1.47922, +1.47922, 0, +1.06297, +1.06297, 0, +1.02422, +1.02422, 0, +1.03797, +1.03797, -0.633387, -1.01987, +0.43625, +0.43625, 0, +1.47984, +1.47984, 0, +1.07859, +1.07859, 0, +0.749842, +0.749842, 0, +1.09859, +1.09859, -0.633387, -1.01987, +0.415, +0.415
0, +1.08047, +1.08047, 0, +1.07797, +1.07797, 0, +1.04234, +1.04234, 0, +1.04859, +1.04859, -0.633387, -1.01987, +0.313125, +0.313125, 0, +1.47922, +1.47922, 0, +1.09297, +1.09297, 0, +0.711405, +0.711405, 0, +1.13172, +1.13172, -0.633387, -1.01987, +0.3, +0.3
0, +1.07515, +1.07515, 0, +1.07515, +1.07515, 0, +1.03515, +1.03515, 0, +1.03953, +1.03953, -0.633387, -1.01987, +0.313125, +0.313125, 0, +1.47984, +1.47984, 0, +1.09422, +1.09422, 0, +0.670467, +0.670467, 0, +1.14109, +1.14109, -0.633387, -1.01987, +0.38375, +0.38375
0, +1.47922, +1.47922, 0, +1.05422, +1.05422, 0, +0.800467, +0.800467, 0, +1.02297, +1.02297, -0.633387, -1.01987, +0.4225, +0.4225, 0, +1.47953, +1.47953, 0, +1.07453, +1.07453, 0, +0.730155, +0.730155, 0, +1.07015, +1.07015, -0.633387, -1.01987, +0.4725, +0.4725
0, +1.47984, +1.47984, 0, +1.05359, +1.05359, 0, +1.01172, +1.01172, 0, +1.01609, +1.01609, -0.633387, -1.01987, +0.474375, +0.474375, 0, +1.47984, +1.47984, 0, +1.07359, +1.07359, 0, +0.763592, +0.763592, 0, +1.07359, +1.07359, -0.633387, -1.01987, +0.5125, +0.5125
0, +1.08953, +1.08953, 0, +1.08203, +1.08203, 0, +0.817342, +0.817342, 0, +1.06734, +1.06734, -0.633387, -1.01987, +0.313125, +0.313125, 0, +1.47922, +1.47922, 0, +1.09297, +1.09297, 0, +0.676717, +0.676717, 0, +1.12297, +1.12297, -0.633387, -1.01987, +0.296875, +0.296875
0, +1.47922, +1.47922, 0, +1.06797, +1.06797, 0, +0.819842, +0.819842, 0, +1.06359, +1.06359, -0.633387, -1.01987, +0.421875, +0.421875, 0, +1.47953, +1.47953, 0, +1.07953, +1.07953, 0, +0.75578, +0.75578, 0, +1.06703, +1.06703, -0.633387, -1.01987, +0.399375, +0.399375
0, +1.47984, +1.47984, 0, +1.05484, +1.05484, 0, +1.01609, +1.01609, 0, +1.02797, +1.02797, -0.633387, -1.01987, +0.475, +0.475, 0, +1.47984, +1.47984, 0, +1.06734, +1.06734, 0, +0.739842, +0.739842, 0, +1.05609, +1.05609, -0.633387, -1.01987, +0.451875, +0.451875
0, +1.47922, +1.47922, 0, +0.962967, +0.962967, 0, +0.908592, +0.908592, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.56125, +0.56125, 0, +1.47953, +1.47953, 0, +0.82828, +0.82828, 0, +0.756092, +0.756092, 0, +0.643592, +0.643592, -0.633387, -1.01987, +0.715625, +0.715625
0, +1.47922, +1.47922, 0, +0.917967, +0.917967, 0, +0.780467, +0.780467, 0, +1.12797, +1.12797, -0.633387, -1.01987, +0.355, +0.355, 0, +1.47953, +1.47953, 0, +0.67703, +0.67703, 0, +0.578592, +0.578592, 0, +0.512655, +0.512655, -0.633387, -1.01987, +0.500625, +0.500625
0, +1.47953, +1.47953, 0, +0.97203, +0.97203, 0, +0.917655, +0.917655, 0, +1.44328, +1.44328, -0.633387, -1.01987, +0.528125, +0.528125, 0, +1.47922, +1.47922, 0, +0.807967, +0.807967, 0, +0.749842, +0.749842, 0, +0.635467, +0.635467, -0.633387, -1.01987, +0.69, +0.69
0, +1.47922, +1.47922, 0, +0.970467, +0.970467, 0, +0.915467, +0.915467, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.52875, +0.52875, 0, +1.47953, +1.47953, 0, +0.80828, +0.80828, 0, +0.74828, +0.74828, 0, +0.617655, +0.617655, -0.633387, -1.01987, +0.690625, +0.690625
0, +1.47922, +1.47922, 0, +0.972342, +0.972342, 0, +0.919842, +0.919842, 0, +1.07047, +1.07047, -0.633387, -1.01987, +0.53875, +0.53875, 0, +1.48015, +1.48015, 0, +0.92828, +0.92828, 0, +0.803905, +0.803905, 0, +0.70328, +0.70328, -0.633387, -1.01987, +0.855, +0.855
0, +1.47953, +1.47953, 0, +0.97203, +0.97203, 0, +0.917655, +0.917655, 0, +1.44328, +1.44328, -0.633387, -1.01987, +0.5275, +0.5275, 0, +1.47953, +1.47953, 0, +0.80703, +0.80703, 0, +0.74953, +0.74953, 0, +0.642342, +0.642342, -0.633387, -1.01987, +0.6975, +0.6975
0, +1.47922, +1.47922, 0, +0.906092, +0.906092, 0, +0.747342, +0.747342, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.429375, +0.429375, 0, +1.47984, +1.47984, 0, +0.682342, +0.682342, 0, +0.596092, +0.596092, 0, +0.525467, +0.525467, -0.633387, -1.01987, +0.5525, +0.5525
0, +1.47922, +1.47922, 0, +0.970467, +0.970467, 0, +0.914217, +0.914217, 0, +1.08797, +1.08797, -0.633387, -1.01987, +0.500625, +0.500625, 0, +1.47922, +1.47922, 0, +0.825467, +0.825467, 0, +0.720155, +0.720155, 0, +0.630467, +0.630467, -0.633387, -1.01987, +0.676875, +0.676875
0, +1.47922, +1.47922, 0, +0.970467, +0.970467, 0, +0.915467, +0.915467, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.5275, +0.5275, 0, +1.47922, +1.47922, 0, +0.807967, +0.807967, 0, +0.748592, +0.748592, 0, +0.617967, +0.617967, -0.633387, -1.01987, +0.690625, +0.690625
0, +1.47922, +1.47922, 0, +0.906092, +0.906092, 0, +0.761717, +0.761717, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.43875, +0.43875, 0, +1.47953, +1.47953, 0, +0.69828, +0.69828, 0, +0.623592, +0.623592, 0, +0.92828, +0.92828, -0.633387, -1.01987, +0.4975, +0.4975
0, +1.47922, +1.47922, 0, +0.949217, +0.949217, 0, +0.759217, +0.759217, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.89125, +0.89125, 0, +1.47984, +1.47984, 0, +0.896092, +0.896092, 0, +0.88328, +0.88328, 0, +0.651717, +0.651717, -0.633387, -1.01987, +0.68125, +0.68125
0, +1.47922, +1.47922, 0, +0.992967, +0.992967, 0, +0.834217, +0.834217, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.95125, +0.95125, 0, +1.47984, +1.47984, 0, +1.00703, +1.00703, 0, +0.900467, +0.900467, 0, +0.695467, +0.888905, -0.633387, -1.01987, +0.964063, +0.964063
0, +1.47922, +1.47922, 0, +0.951717, +0.951717, 0, +0.771717, +0.771717, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.74375, +0.74375, 0, +1.47984, +1.47984, 0, +0.860467, +0.860467, 0, +0.884842, +0.884842, 0, +0.595467, +0.595467, -0.633387, -1.01987, +0.693125, +0.693125
0, +1.47922, +1.47922, 0, +1.01328, +1.01328, 0, +0.94953, +0.94953, 0, +1.44297, +1.44297, -0.633387, -1.01987, +1.12281, +1.12281, 0, +1.47922, +1.47922, 0, +1.01859, +1.01859, 0, +0.904842, +0.904842, 0, +0.759842, +1.44109, -0.633387, -1.01987, +1.03063, +1.03063
0, +1.48015, +1.48015, 0, +0.968905, +0.968905, 0, +0.79828, +0.79828, 0, +0.91078, +0.91078, -0.633387, -1.01987, +0.8525, +0.8525, 0, +1.47922, +1.47922, 0, +0.862967, +0.862967, 0, +0.859842, +0.859842, 0, +0.643592, +0.643592, -0.633387, -1.01987, +0.725625, +0.725625
0, +1.47922, +1.47922, 0, +0.986092, +0.986092, 0, +0.831717, +0.831717, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.9475, +0.9475, 0, +1.47984, +1.47984, 0, +1.00297, +1.00297, 0, +0.911717, +0.911717, 0, +0.676717, +0.726717, -0.633387, -1.01987, +0.9625, +0.9625
0, +1.47922, +1.47922, 0, +0.958592, +0.958592, 0, +0.749217, +0.749217, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.78375, +0.78375, 0, +1.47984, +1.47984, 0, +0.884842, +0.884842, 0, +0.873905, +0.873905, 0, +0.635467, +0.635467, -0.633387, -1.01987, +0.6625, +0.6625
0, +1.47922, +1.47922, 0, +0.954842, +0.954842, 0, +0.757342, +0.757342, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.745, +0.745, 0, +1.47984, +1.47984, 0, +0.837967, +0.837967, 0, +0.871092, +0.871092, 0, +0.574217, +0.574217, -0.633387, -1.01987, +0.68875, +0.68875
0, +1.47953, +1.47953, 0, +0.95328, +0.95328, 0, +0.740467, +0.740467, 0, +1.44328, +1.44328, -0.633387, -1.01987, +0.89125, +0.89125, 0, +1.48015, +1.48015, 0, +0.873905, +0.873905, 0, +0.866092, +0.866092, 0, +0.619217, +0.619217, -0.633387, -1.01987, +0.670625, +0.670625
0, +1.47922, +1.47922, 0, +0.980467, +0.980467, 0, +0.811717, +0.811717, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.945625, +0.945625, 0, +1.47984, +1.47984, 0, +0.997342, +0.997342, 0, +0.881092, +0.881092, 0, +0.659217, +0.659217, -0.633387, -1.01987, +0.93, +0.93
0, +1.47922, +1.47922, 0, +0.997967, +0.997967, 0, +0.887967, +0.887967, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.47, +0.47, 0, +1.47984, +1.47984, 0, +0.790467, +0.790467, 0, +0.876717, +0.876717, 0, +0.511717, +0.511717, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47922, +1.47922, 0, +1.01109, +1.01109, 0, +0.922342, +0.922342, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.6325, +0.6325, 0, +1.47984, +1.47984, 0, +0.827342, +0.827342, 0, +0.917342, +0.917342, 0, +0.631717, +0.631717, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47953, +1.47953, 0, +0.993905, +0.993905, 0, +0.877655, +0.877655, 0, +1.44328, +1.44328, -0.633387, -1.01987, +0.52125, +0.52125, 0, +1.47984, +1.47984, 0, +0.799842, +0.799842, 0, +0.871717, +0.871717, 0, +0.533592, +0.533592, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47922, +1.47922, 0, +1.01047, +1.01047, 0, +0.907342, +0.907342, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.5075, +0.5075, 0, +1.47984, +1.47984, 0, +0.800467, +0.800467, 0, +0.901717, +0.901717, 0, +0.590467, +0.590467, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47922, +1.47922, 0, +1.02359, +1.02359, 0, +0.927342, +0.927342, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.47125, +0.47125, 0, +1.47984, +1.47984, 0, +0.810467, +0.810467, 0, +0.908592, +0.908592, 0, +0.565467, +0.565467, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47922, +1.47922, 0, +0.958592, +0.958592, 0, +0.814842, +0.814842, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.74, +0.74, 0, +1.47984, +1.47984, 0, +0.792967, +0.792967, 0, +0.866717, +0.866717, 0, +0.502967, +0.502967, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47953, +1.47953, 0, +0.997655, +0.997655, 0, +0.893905, +0.893905, 0, +1.44328, +1.44328, -0.633387, -1.01987, +0.59125, +0.59125, 0, +1.47984, +1.47984, 0, +0.82703, +0.82703, 0, +0.887967, +0.887967, 0, +0.595467, +0.595467, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47922, +1.47922, 0, +1.00047, +1.00047, 0, +0.903592, +0.903592, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.50875, +0.50875, 0, +1.47984, +1.47984, 0, +0.814842, +0.814842, 0, +0.894842, +0.894842, 0, +0.559842, +0.559842, -0.633387, -1.01987, +1.15938, +1.15938
0, +1.47922, +1.47922, 0, +1.01109, +1.01109, 0, +0.911092, +0.911092, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.58875, +0.58875, 0, +1.47984, +1.47984, 0, +0.803592, +0.803592, 0, +0.906717, +0.906717, 0, +0.579842, +0.579842, -0.633387, -1.01987, +1.26063, +1.26063
0, +1.47922, +1.47922, 0, +1.00359, +1.00359, 0, +0.891092, +0.891092, 0, +1.44297, +1.44297, -0.633387, -1.01987, +0.515625, +0.515625, 0, +1.47953, +1.47953, 0, +0.801092, +0.801092, 0, +0.88453, +0.88453, 0, +0.533592, +0.533592, -0.633387, -1.01987, +1.26031, +1.26031
